We will only use personal information provided in a verifiable consumer request to verify the requestor's identity or authority to make the request.We will endeavour to respond to a verifiable consumer request within 45 days of its receipt|['13']
Adobe cookie used to track and analyze user activities on the website|['2']
Bergmannstr|['11']
cityfibre.cnddtid.com|['5']
These cookies are necessary for the website to function and cannot be switched off in our systems|['4']
This is one of the four main cookies set by the Google Analytics service which enables website owners to track visitor behaviour and measure site performance|['2']
If you do not allow these cookies then some or all of these services may not function properly.Performance Cookies  Performance Cookies These cookies allow us to count visits and traffic sources so we can measure and improve the performance of our site|['19', '13', '14']
Privacy Settings|['6']
JSON document storing information identifying a browsing session according to Parse.ly’s proprietary definition.|['2']
test|['0']
We will also collect your engagement data such as your registration for, attendance of, or viewing of Stripe events and other interaction with Stripe personnel.Forums and Discussion Groups|['12']
Contentsquare|['3']
Poland|['40']
עברית|['40']
Slovakia|['40']
"For example, the ""_fbp"" cookie identifies browsers for the purposes of providing advertising and site analytics services and has a lifespan of 90 days"|['0', '1', '2']
Quantcast|['3']
Purpose|['39']
The verifiable consumer request must provide sufficient information that allows us to reasonably verify the California resident about whom we collected personal information or an authorized representative, and contain sufficient detail that allows us to properly understand, evaluate, and respond to it|['36']
JSESSIONID|['0']
Session Cookies|['1', '4']
_ga|['0']
Company|['41']
__utmz|['0']
Electronic Warfare|['41']
We use your Personal Data collected across our Services to detect and prevent fraud against us, our Business Users and financial partners (e.g|['13']
Security and retentionWe make reasonable efforts to provide a level of security appropriate to the risk associated with the processing of your Personal Data|['24', '34']
You may give us your Identity and Contact Data by filling in forms or by corresponding with us by post, phone, email, live interaction, or otherwise|['15']
"The “mf_user"" cookie will be cleared as soon as you empty your browser cache or 90 days after your visit."|['0', '1']
